step,episode_reward,epsilon,avg_loss,best_reward,eval_reward
6211619,14.0,0.05,0.02353810467413508,72.0,16.6
6212412,18.0,0.05,0.33148004728924446,72.0,16.6
6213152,19.0,0.05,0.02671598834111481,72.0,16.6
6213941,19.0,0.05,0.03178889439864592,72.0,16.6
6214568,13.0,0.05,0.02840227815053927,72.0,16.6
6215104,13.0,0.05,0.025299522982312563,72.0,16.6
6215884,18.0,0.05,0.034897907418557084,72.0,16.6
6216429,13.0,0.05,0.03626641983601407,72.0,16.6
6216862,7.0,0.05,0.019662736289858544,72.0,16.6
6217318,11.0,0.05,0.02557987118499321,72.0,16.6
6218235,46.0,0.05,0.03438830459653095,72.0,16.6
6218821,13.0,0.05,0.05221629297348107,72.0,16.6
6219389,13.0,0.05,0.03636475458649367,72.0,16.6
6220232,19.0,0.05,0.0729388826748445,72.0,16.6
6220686,9.0,0.05,0.08488843042664883,72.0,16.6
6221210,8.0,0.05,0.2656881186741454,72.0,16.6
6221701,11.0,0.05,0.06161806218674391,72.0,16.6
6222073,8.0,0.05,0.031190185414587138,72.0,16.6
6222782,17.0,0.05,0.04679691577382849,72.0,16.6
6223195,10.0,0.05,0.06061616584260776,72.0,16.6
6223552,8.0,0.05,0.04424058575852868,72.0,16.6
6224052,10.0,0.05,0.05739957958459854,72.0,16.6
6224484,7.0,0.05,0.03565670904720685,72.0,16.6
6225073,14.0,0.05,0.03399073602191198,72.0,16.6
6225471,9.0,0.05,0.07344274090207888,72.0,16.6
6226051,13.0,0.05,0.12501785444288419,72.0,16.6
6226501,9.0,0.05,0.10861501581884458,72.0,16.6
6226919,9.0,0.05,0.22170155560329127,72.0,16.6
6227641,19.0,0.05,0.0347018590639474,72.0,16.6
6228163,11.0,0.05,0.08788402677298739,72.0,16.6
6228716,10.0,0.05,0.06234585800869526,72.0,16.6
6229258,12.0,0.05,0.053046168499242735,72.0,16.6
6229878,15.0,0.05,0.07761645469393942,72.0,16.6
6230167,5.0,0.05,0.6368723526118427,72.0,16.6
6230537,7.0,0.05,0.11143510537822882,72.0,16.6
6231000,9.0,0.05,0.04984515916718089,72.0,16.6
6231530,11.0,0.05,0.0541274676106422,72.0,16.6
6232447,20.0,0.05,0.035243231790978054,72.0,16.6
6233051,14.0,0.05,0.3264726287598987,72.0,16.6
6233521,12.0,0.05,0.0336298221382865,72.0,16.6
6233940,9.0,0.05,0.0952487832445723,72.0,16.6
6234472,16.0,0.05,0.030269829514331388,72.0,16.6
6234997,10.0,0.05,0.3083620924841274,72.0,16.6
6235586,13.0,0.05,0.038860871722655635,72.0,16.6
6235975,8.0,0.05,0.06332767675102678,72.0,16.6
6236260,4.0,0.05,0.22096946873557818,72.0,16.6
6236460,2.0,0.05,0.5529168060421944,72.0,16.6
6236841,8.0,0.05,0.23084333193643639,72.0,16.6
6237416,14.0,0.05,0.29022153246809135,72.0,16.6
6237648,3.0,0.05,0.12400400689963637,72.0,16.6
6238414,19.0,0.05,0.20049605431753056,72.0,16.6
6239211,19.0,0.05,0.1000941766744208,72.0,16.6
6239607,7.0,0.05,0.11795979412742938,72.0,16.6
6240211,13.0,0.05,0.13595687096247708,72.0,16.6
6240879,15.0,0.05,0.09082151719642256,72.0,16.6
6241425,16.0,0.05,0.08680368316475384,72.0,16.6
6241798,4.0,0.05,0.04430487574208328,72.0,16.6
6242057,4.0,0.05,0.046127190369252974,72.0,16.6
6242605,12.0,0.05,0.057843541372975295,72.0,16.6
6243022,8.0,0.05,0.03663891135679128,72.0,16.6
6243691,12.0,0.05,0.03680396925457224,72.0,16.6
6244084,7.0,0.05,0.022971782866599306,72.0,16.6
6244476,7.0,0.05,0.03013284692578778,72.0,16.6
6244975,8.0,0.05,0.0284411486890167,72.0,16.6
6245530,12.0,0.05,0.028596375368723122,72.0,16.6
6245901,8.0,0.05,0.027238483420543132,72.0,16.6
6246349,8.0,0.05,0.04397529410198331,72.0,16.6
6247031,16.0,0.05,0.03404618404148256,72.0,16.6
6247598,11.0,0.05,0.02415514739335213,72.0,16.6
6247919,5.0,0.05,0.030336955690290778,72.0,16.6
6248361,9.0,0.05,0.02812457746649916,72.0,16.6
6249098,16.0,0.05,0.0549977178566421,72.0,16.6
6249525,10.0,0.05,0.03705385040108845,72.0,16.6
6249931,9.0,0.05,0.02454241841920827,72.0,16.6
6250283,7.0,0.05,0.023280722306067633,72.0,12.0
6250739,10.0,0.05,0.03323308793468434,72.0,12.0
6251297,16.0,0.05,0.04960976210090199,72.0,12.0
6251854,13.0,0.05,0.04348325146790996,72.0,12.0
6252511,15.0,0.05,0.0305113435876215,72.0,12.0
6253021,9.0,0.05,0.05410801569450996,72.0,12.0
6253773,17.0,0.05,0.03603495181131949,72.0,12.0
6254396,12.0,0.05,0.02560554560153715,72.0,12.0
6255381,25.0,0.05,0.03811740683229557,72.0,12.0
6255898,10.0,0.05,0.020846543093609025,72.0,12.0
6256474,15.0,0.05,0.06935847864628562,72.0,12.0
6257063,13.0,0.05,0.11534072235416697,72.0,12.0
6257697,12.0,0.05,0.056117660682296976,72.0,12.0
6258197,12.0,0.05,0.0396112252138555,72.0,12.0
6258750,14.0,0.05,0.035807915021786874,72.0,12.0
6259474,18.0,0.05,0.031843986745553284,72.0,12.0
6259772,5.0,0.05,0.06264980177621583,72.0,12.0
6260369,11.0,0.05,0.038433303916826846,72.0,12.0
6260813,9.0,0.05,0.037801726918399066,72.0,12.0
6261363,15.0,0.05,0.05090227605176777,72.0,12.0
6261687,5.0,0.05,0.031385352196930734,72.0,12.0
6262201,11.0,0.05,0.06743913155424502,72.0,12.0
6262691,10.0,0.05,0.028365143464084287,72.0,12.0
6263260,13.0,0.05,0.028025754327348,72.0,12.0
6263988,17.0,0.05,0.37234202431832125,72.0,12.0
6264551,12.0,0.05,0.03741136405960465,72.0,12.0
6265177,13.0,0.05,0.031590293547150435,72.0,12.0
6265329,1.0,0.05,0.04277680909849311,72.0,12.0
6265538,3.0,0.05,0.04242798426331809,72.0,12.0
6265737,2.0,0.05,0.06779233641922473,72.0,12.0
6266021,4.0,0.05,0.026129971264900877,72.0,12.0
6266580,14.0,0.05,0.04022734010551902,72.0,12.0
6267136,16.0,0.05,0.03453498905551412,72.0,12.0
6267701,13.0,0.05,0.03626927205125316,72.0,12.0
6268564,20.0,0.05,0.028658867924105984,72.0,12.0
6269243,14.0,0.05,0.20880930554395652,72.0,12.0
6269692,9.0,0.05,0.49805180737166665,72.0,12.0
6270293,14.0,0.05,0.10968140184274869,72.0,12.0
6270755,10.0,0.05,0.2535261907493291,72.0,12.0
6271253,11.0,0.05,0.03645895990729332,72.0,12.0
6272108,24.0,0.05,0.02967732386147612,72.0,12.0
6272648,11.0,0.05,0.025938137910432285,72.0,12.0
6273241,15.0,0.05,0.03338871848138187,72.0,12.0
6273951,16.0,0.05,0.047204816600802425,72.0,12.0
6274920,24.0,0.05,0.025026773066021316,72.0,12.0
6275583,15.0,0.05,0.03913669527160475,72.0,12.0
6276264,14.0,0.05,0.04566856266601997,72.0,12.0
6276952,16.0,0.05,0.0367908749193343,72.0,12.0
6277691,18.0,0.05,0.04058462296788757,72.0,12.0
6278215,14.0,0.05,0.024638439500206756,72.0,12.0
6278896,16.0,0.05,0.026499764196684254,72.0,12.0
6279600,14.0,0.05,0.04835593782164241,72.0,12.0
6280112,10.0,0.05,0.04786251698897104,72.0,12.0
6280657,11.0,0.05,0.041105949571424154,72.0,12.0
6281001,6.0,0.05,0.029456278200932714,72.0,12.0
6281502,11.0,0.05,0.04730592240765691,72.0,12.0
6282080,14.0,0.05,0.03556773078162223,72.0,12.0
6282589,12.0,0.05,0.06837059517783928,72.0,12.0
6283301,21.0,0.05,0.13208025063419443,72.0,12.0
6284165,22.0,0.05,0.045629369823641526,72.0,12.0
6284819,18.0,0.05,0.036610716502496435,72.0,12.0
6285354,11.0,0.05,0.02930822291884071,72.0,12.0
6286061,16.0,0.05,0.09010951007889995,72.0,12.0
6287099,25.0,0.05,0.04459590566233088,72.0,12.0
6287721,15.0,0.05,0.04388608975121035,72.0,12.0
6288170,9.0,0.05,0.024375788480808427,72.0,12.0
6288975,20.0,0.05,0.028875405371967536,72.0,12.0
6289392,8.0,0.05,0.03870921063039882,72.0,12.0
6289985,15.0,0.05,0.03976278030469814,72.0,12.0
6290529,11.0,0.05,0.027495879851117292,72.0,12.0
6290985,10.0,0.05,0.06881796846395,72.0,12.0
6291914,22.0,0.05,0.04238312699478762,72.0,12.0
6292341,9.0,0.05,0.02733581779507276,72.0,12.0
6292879,12.0,0.05,0.03880094353512708,72.0,12.0
6293491,13.0,0.05,0.031073621248984648,72.0,12.0
6293981,10.0,0.05,0.044521624256470584,72.0,12.0
6294677,13.0,0.05,0.05663668731061592,72.0,12.0
6295320,13.0,0.05,0.02870918195549166,72.0,12.0
6296109,17.0,0.05,0.03863964426669885,72.0,12.0
6296762,15.0,0.05,0.036202859436304656,72.0,12.0
6297489,17.0,0.05,0.05031321565671773,72.0,12.0
6298371,17.0,0.05,0.05452451881613921,72.0,12.0
6299091,18.0,0.05,0.04071415170199341,72.0,12.0
6299418,5.0,0.05,0.026318537860699907,72.0,12.0
6300092,18.0,0.05,0.03264569927428272,72.0,12.0
6300459,7.0,0.05,0.031982420756400606,72.0,12.0
6301052,14.0,0.05,0.06368963655738814,72.0,12.0
6301681,16.0,0.05,0.04278211040964609,72.0,12.0
6302540,20.0,0.05,0.05276412371367599,72.0,12.0
6303136,15.0,0.05,0.04084736422866883,72.0,12.0
6303883,20.0,0.05,0.09060822746761263,72.0,12.0
6304426,12.0,0.05,0.1299901130807805,72.0,12.0
6305035,14.0,0.05,0.05637740506484222,72.0,12.0
6305659,15.0,0.05,0.06336138336561047,72.0,12.0
6306396,17.0,0.05,0.11952494402952574,72.0,12.0
6306864,11.0,0.05,0.043224881769309186,72.0,12.0
6307493,14.0,0.05,0.08610706291267578,72.0,12.0
6307943,11.0,0.05,0.1544695881561243,72.0,12.0
6308398,10.0,0.05,0.1279066597405625,72.0,12.0
6309153,17.0,0.05,0.06856547069499298,72.0,12.0
6309700,11.0,0.05,0.07469180093475562,72.0,12.0
6310244,12.0,0.05,0.04974794005016413,72.0,12.0
6310649,9.0,0.05,0.03294687664738911,72.0,12.0
6311230,13.0,0.05,0.030439062882214783,72.0,12.0
6311834,13.0,0.05,0.03411526665621937,72.0,12.0
6312468,14.0,0.05,0.028839330728271904,72.0,12.0
6312990,12.0,0.05,0.03494796803299309,72.0,12.0
6313358,7.0,0.05,0.026174567548720086,72.0,12.0
6314435,21.0,0.05,0.02787821094910562,72.0,12.0
6315267,19.0,0.05,0.07046757309805028,72.0,12.0
6316142,21.0,0.05,0.034671389457416726,72.0,12.0
6316928,20.0,0.05,0.07306301104598584,72.0,12.0
6317734,19.0,0.05,0.03607228621932687,72.0,12.0
6318293,12.0,0.05,0.04048406279845429,72.0,12.0
6318835,12.0,0.05,0.034063862415927425,72.0,12.0
6319730,24.0,0.05,0.038990991703550595,72.0,12.0
6320585,25.0,0.05,0.023281726768571084,72.0,12.0
6321115,12.0,0.05,0.03112913164394823,72.0,12.0
6321839,19.0,0.05,0.03155582497482965,72.0,12.0
6322368,12.0,0.05,0.029457490855940814,72.0,12.0
6322841,10.0,0.05,0.025790892944459905,72.0,12.0
6323275,8.0,0.05,0.025226422667468863,72.0,12.0
6323826,13.0,0.05,0.024590784012326512,72.0,12.0
6324824,25.0,0.05,0.029120815972083186,72.0,12.0
6325488,16.0,0.05,0.10736185055596373,72.0,12.0
6325901,9.0,0.05,0.018619390732895296,72.0,12.0
6326799,19.0,0.05,0.060701014409590116,72.0,12.0
6327306,12.0,0.05,0.030305112576420146,72.0,12.0
6328054,20.0,0.05,0.0340605981717693,72.0,12.0
6328911,20.0,0.05,0.04116327975110682,72.0,12.0
6329537,14.0,0.05,0.05437232256172948,72.0,12.0
6330337,43.0,0.05,0.03541567260399461,72.0,12.0
6330948,15.0,0.05,0.08992417430578682,72.0,12.0
6331518,13.0,0.05,0.048575918144592035,72.0,12.0
6332215,18.0,0.05,0.030174433973607147,72.0,12.0
6332986,18.0,0.05,0.110482550264756,72.0,12.0
6333690,16.0,0.05,0.09606920478241095,72.0,12.0
6334198,13.0,0.05,0.31803305574333457,72.0,12.0
6334764,12.0,0.05,0.037233770867902125,72.0,12.0
6335381,14.0,0.05,0.037448254284719304,72.0,12.0
6335998,17.0,0.05,0.04693590701170653,72.0,12.0
6336512,10.0,0.05,0.044349354786390904,72.0,12.0
6337030,10.0,0.05,0.04554993827254153,72.0,12.0
6337586,13.0,0.05,0.05495793947266589,72.0,12.0
6338121,10.0,0.05,0.0805190262148407,72.0,12.0
6338592,12.0,0.05,0.037820268573605605,72.0,12.0
6339161,15.0,0.05,0.0408019996801769,72.0,12.0
6339713,12.0,0.05,0.030433997430879135,72.0,12.0
6340220,12.0,0.05,0.059437382940409914,72.0,12.0
6340720,11.0,0.05,0.06099545343220234,72.0,12.0
6341213,10.0,0.05,0.08252008078101601,72.0,12.0
6341858,15.0,0.05,0.028630107259435683,72.0,12.0
6342909,28.0,0.05,0.040275066501386604,72.0,12.0
6343277,7.0,0.05,0.04202548612880966,72.0,12.0
6343893,18.0,0.05,0.2870586673614218,72.0,12.0
6344524,13.0,0.05,0.060940747944175436,72.0,12.0
6345034,11.0,0.05,0.05732606393394235,72.0,12.0
6345727,20.0,0.05,0.03515469487433489,72.0,12.0
6346034,6.0,0.05,0.047965991582914994,72.0,12.0
6347061,26.0,0.05,0.03161658678957576,72.0,12.0
6347771,15.0,0.05,0.04606067914631491,72.0,12.0
6348431,16.0,0.05,0.054492759772322395,72.0,12.0
6349019,14.0,0.05,0.11322872703704907,72.0,12.0
6349915,19.0,0.05,0.09551575549370941,72.0,12.0
6350546,14.0,0.05,0.06668565300281477,72.0,12.0
6350806,4.0,0.05,0.08800467406041347,72.0,12.0
6351534,18.0,0.05,0.052760104684589,72.0,12.0
6351869,6.0,0.05,0.056148500503262595,72.0,12.0
6352504,16.0,0.05,0.1931411449184429,72.0,12.0
6353014,11.0,0.05,0.04592588738887571,72.0,12.0
6353720,17.0,0.05,0.03467555655251173,72.0,12.0
6354423,16.0,0.05,0.11737154717610049,72.0,12.0
6355163,14.0,0.05,0.035746832911831304,72.0,12.0
6356065,22.0,0.05,0.03952255650460555,72.0,12.0
6356647,13.0,0.05,0.032441574193794155,72.0,12.0
6357146,10.0,0.05,0.03200794292613864,72.0,12.0
6357704,12.0,0.05,0.03660485311243817,72.0,12.0
6358508,46.0,0.05,0.06205282508122239,72.0,12.0
6359424,22.0,0.05,0.045624011064021475,72.0,12.0
6360084,15.0,0.05,0.03788548593522247,72.0,12.0
6360626,10.0,0.05,0.08519296168335988,72.0,12.0
6361291,15.0,0.05,0.20591255837871905,72.0,12.0
6361762,11.0,0.05,0.06370789238441167,72.0,12.0
6362687,25.0,0.05,0.05542105322631149,72.0,12.0
6363133,10.0,0.05,0.19584496566260765,72.0,12.0
6363518,6.0,0.05,0.031171170926730458,72.0,12.0
6364221,15.0,0.05,0.07459944123878483,72.0,12.0
6365120,22.0,0.05,0.08892082430039798,72.0,12.0
6365760,15.0,0.05,0.03747522979974747,72.0,12.0
6366475,17.0,0.05,0.13754461786590058,72.0,12.0
6367087,15.0,0.05,0.11487531531115178,72.0,12.0
6367873,17.0,0.05,0.07162308911107443,72.0,12.0
6368356,11.0,0.05,0.05421598136502628,72.0,12.0
6368724,8.0,0.05,0.046292445490784616,72.0,12.0
6369159,9.0,0.05,0.06011268473016696,72.0,12.0
6369447,4.0,0.05,0.09122211496449179,72.0,12.0
6369973,11.0,0.05,0.06598358773838052,72.0,12.0
6370407,8.0,0.05,0.037784019722258325,72.0,12.0
6370664,4.0,0.05,0.03517306879803073,72.0,12.0
6371259,13.0,0.05,0.028036749027919448,72.0,12.0
6371887,14.0,0.05,0.11915985306511355,72.0,12.0
6372497,13.0,0.05,0.02931495998785192,72.0,12.0
6373008,13.0,0.05,0.08147600065462116,72.0,12.0
6373599,16.0,0.05,0.16268595683111534,72.0,12.0
6374139,14.0,0.05,0.20841169901951043,72.0,12.0
6374615,9.0,0.05,0.044733055843776015,72.0,12.0
6375355,18.0,0.05,0.15375422933264762,72.0,12.0
6375778,9.0,0.05,0.09708942085469388,72.0,12.0
6376300,6.0,0.05,0.28448033812097634,72.0,12.0
6376684,7.0,0.05,0.06420715763427627,72.0,12.0
6377037,7.0,0.05,0.05163501949687855,72.0,12.0
6377615,10.0,0.05,0.04313846579235461,72.0,12.0
6378491,10.0,0.05,0.04201414182114513,72.0,12.0
6378889,10.0,0.05,0.04885375928599387,72.0,12.0
6379100,3.0,0.05,0.0683279121742369,72.0,12.0
6379579,10.0,0.05,0.07725632815466572,72.0,12.0
6379995,6.0,0.05,0.07856801245361567,72.0,12.0
6380658,16.0,0.05,0.10717344640316553,72.0,12.0
6381239,12.0,0.05,1.236041203138001,72.0,12.0
6381774,11.0,0.05,0.04414043565795048,72.0,12.0
6382318,9.0,0.05,0.06993302189649138,72.0,12.0
6382785,9.0,0.05,0.08188052613558805,72.0,12.0
6383122,6.0,0.05,0.308929836732291,72.0,12.0
6383603,7.0,0.05,0.2310250824239726,72.0,12.0
6384325,19.0,0.05,0.07857117001533262,72.0,12.0
6384953,15.0,0.05,0.0454353058924246,72.0,12.0
6385238,5.0,0.05,0.0457327294648743,72.0,12.0
6385446,3.0,0.05,0.22739135735453322,72.0,12.0
6385626,2.0,0.05,0.0658027159050107,72.0,12.0
6385936,5.0,0.05,0.06795751047018286,72.0,12.0
6386510,13.0,0.05,0.06603384273411292,72.0,12.0
6387040,7.0,0.05,0.0756592628789473,72.0,12.0
6387460,5.0,0.05,0.03450717231524842,72.0,12.0
6387784,5.0,0.05,0.041973820278122104,72.0,12.0
6387906,0.0,0.05,0.05080314055686035,72.0,12.0
6388267,7.0,0.05,0.0312390956768973,72.0,12.0
6388651,7.0,0.05,0.0369030859922835,72.0,12.0
6389501,19.0,0.05,0.03126829937799996,72.0,12.0
6389921,10.0,0.05,0.03152551332577353,72.0,12.0
6390431,11.0,0.05,0.03264792731002442,72.0,12.0
6390693,4.0,0.05,1.1184330895458432,72.0,12.0
6391169,7.0,0.05,0.040910269703105594,72.0,12.0
6391768,15.0,0.05,0.04687318026444456,72.0,12.0
6392165,8.0,0.05,0.035329052992165086,72.0,12.0
6392452,5.0,0.05,0.041069012732100736,72.0,12.0
6392966,12.0,0.05,0.039191279369009326,72.0,12.0
6393987,18.0,0.05,0.06402532288475948,72.0,12.0
6394547,14.0,0.05,0.03223658319163535,72.0,12.0
6395156,15.0,0.05,0.0260789286571947,72.0,12.0
6395711,13.0,0.05,0.042864103623994176,72.0,12.0
6396154,8.0,0.05,0.03806080052058573,72.0,12.0
6396673,12.0,0.05,0.03966323374412381,72.0,12.0
6397305,19.0,0.05,0.04096359168945611,72.0,12.0
6397854,12.0,0.05,0.029788650993774406,72.0,12.0
6398320,10.0,0.05,0.14970521014264046,72.0,12.0
6398830,11.0,0.05,0.028513784771348583,72.0,12.0
6399484,13.0,0.05,0.030423282731347288,72.0,12.0
6399959,12.0,0.05,0.042370330800591896,72.0,12.0
6400559,15.0,0.05,0.035339067115758856,72.0,12.0
6400987,9.0,0.05,0.028423319157282603,72.0,12.0
6401595,12.0,0.05,0.032928051105332805,72.0,12.0
6402099,11.0,0.05,0.21462230040277872,72.0,12.0
6402862,20.0,0.05,0.02730464082240512,72.0,12.0
6403544,16.0,0.05,0.03759452302063651,72.0,12.0
6404168,15.0,0.05,0.03207723132800311,72.0,12.0
6404477,6.0,0.05,0.02158745149604212,72.0,12.0
6405028,10.0,0.05,0.0807503593072676,72.0,12.0
6405615,13.0,0.05,0.03525107372457124,72.0,12.0
6406092,9.0,0.05,0.05236118462155847,72.0,12.0
6406556,11.0,0.05,0.07087754431293057,72.0,12.0
6407103,13.0,0.05,0.061122143749881834,72.0,12.0
6407496,8.0,0.05,0.25544434381002673,72.0,12.0
6407871,8.0,0.05,0.05230861702101662,72.0,12.0
6408395,11.0,0.05,0.04872253375085256,72.0,12.0
6408881,10.0,0.05,0.050926146181452955,72.0,12.0
6409434,12.0,0.05,0.09242884564361926,72.0,12.0
6409967,12.0,0.05,0.05202792163700201,72.0,12.0
6410402,10.0,0.05,0.04461483075497074,72.0,12.0
6410681,4.0,0.05,0.03600261553988925,72.0,12.0
6411159,7.0,0.05,0.08412270686205696,72.0,12.0
6411453,4.0,0.05,0.22783268640145055,72.0,12.0
6412162,19.0,0.05,0.054005674336442336,72.0,12.0
6412598,11.0,0.05,0.08604493511652728,72.0,12.0
6413120,10.0,0.05,0.0837588953319937,72.0,12.0
6413242,0.0,0.05,0.023126656009304906,72.0,12.0
6413439,2.0,0.05,0.04566109938813107,72.0,12.0
6414069,14.0,0.05,0.03382123676953908,72.0,12.0
6414768,17.0,0.05,0.039123590749249544,72.0,12.0
6415499,16.0,0.05,0.03418081267635068,72.0,12.0
6416212,20.0,0.05,0.02904653829114323,72.0,12.0
6416608,9.0,0.05,0.06599779298171551,72.0,12.0
6417078,7.0,0.05,0.029352435775069616,72.0,12.0
6418192,73.0,0.05,0.03818087196212074,73.0,12.0
6418927,17.0,0.05,0.03840717529047928,73.0,12.0
6419264,7.0,0.05,0.02412915940485185,73.0,12.0
6419857,14.0,0.05,0.06551737147977188,73.0,12.0
6420741,21.0,0.05,0.031396139423653685,73.0,12.0
6421430,14.0,0.05,0.13751748116242937,73.0,12.0
6422113,17.0,0.05,0.04274621238518092,73.0,12.0
6422706,13.0,0.05,0.04370637851251239,73.0,12.0
6423247,13.0,0.05,0.04901132663642919,73.0,12.0
6423781,11.0,0.05,0.03435293826232873,73.0,12.0
6424499,16.0,0.05,0.16067193288813922,73.0,12.0
6425326,19.0,0.05,0.05600422520892344,73.0,12.0
6425954,19.0,0.05,0.04181884469725429,73.0,12.0
6426359,9.0,0.05,0.06378176320104463,73.0,12.0
6426980,14.0,0.05,0.034384241652104165,73.0,12.0
6427580,13.0,0.05,0.02455771727797886,73.0,12.0
6428384,19.0,0.05,0.030775383842265726,73.0,12.0
6429061,15.0,0.05,0.028294305922463535,73.0,12.0
6429395,5.0,0.05,0.024479114523449218,73.0,12.0
6429943,8.0,0.05,0.02628573246408988,73.0,12.0
6430311,7.0,0.05,0.022852286990003093,73.0,12.0
6430729,7.0,0.05,0.029494746845392952,73.0,12.0
6431296,13.0,0.05,0.03154208023655922,73.0,12.0
6432002,10.0,0.05,0.032338966999602856,73.0,12.0
6432683,14.0,0.05,0.04534801466883544,73.0,12.0
6433064,6.0,0.05,0.03869117993959471,73.0,12.0
6433690,14.0,0.05,0.031309100538254926,73.0,12.0
6434257,13.0,0.05,0.0489985580903701,73.0,12.0
6434852,13.0,0.05,0.03325176937505603,73.0,12.0
6435325,10.0,0.05,0.04619313268178776,73.0,12.0
6436105,18.0,0.05,0.04162413008654347,73.0,12.0
6436693,15.0,0.05,0.02627977365184398,73.0,12.0
6437540,20.0,0.05,0.0492057646889575,73.0,12.0
6437926,8.0,0.05,0.020859633606004038,73.0,12.0
6438534,15.0,0.05,0.028228052824392523,73.0,12.0
6439030,11.0,0.05,0.03197958694034887,73.0,12.0
6439536,11.0,0.05,0.03043152366410054,73.0,12.0
6440096,14.0,0.05,0.04357838603069208,73.0,12.0
6440735,15.0,0.05,0.11378635401197243,73.0,12.0
6441651,20.0,0.05,0.07816880417166189,73.0,12.0
6442248,13.0,0.05,0.03475057109627848,73.0,12.0
6442916,16.0,0.05,0.03284363364968114,73.0,12.0
6443475,13.0,0.05,0.03359385429482375,73.0,12.0
6443938,9.0,0.05,0.025591549459555798,73.0,12.0
6444624,17.0,0.05,0.04790866160111731,73.0,12.0
6445235,14.0,0.05,0.019559511252879806,73.0,12.0
6445740,12.0,0.05,0.026232552699862965,73.0,12.0
6446308,13.0,0.05,0.01923205887138004,73.0,12.0
6446924,15.0,0.05,0.028608692757023328,73.0,12.0
6447316,9.0,0.05,0.02013288189096338,73.0,12.0
6447848,13.0,0.05,0.03053787642305619,73.0,12.0
6448691,18.0,0.05,0.031327570609801327,73.0,12.0
6449444,19.0,0.05,0.04079720970897123,73.0,12.0
6450049,17.0,0.05,0.08948709254802548,73.0,12.0
6450561,11.0,0.05,0.033958051521040034,73.0,12.0
6451119,14.0,0.05,0.032202949395684674,73.0,12.0
6451934,20.0,0.05,0.03857401446621938,73.0,12.0
6452542,14.0,0.05,0.028678862420891068,73.0,12.0
6453769,32.0,0.05,0.025217547142841773,73.0,12.0
6454591,22.0,0.05,0.022575938072419022,73.0,12.0
6455153,16.0,0.05,0.02571203830116924,73.0,12.0
6455957,44.0,0.05,0.02681097552523165,73.0,12.0
6456225,2.0,0.05,0.08539785605980389,73.0,12.0
6456408,2.0,0.05,0.03408285951655772,73.0,12.0
6457248,20.0,0.05,0.024516404821493087,73.0,12.0
6457819,13.0,0.05,0.038261158352756834,73.0,12.0
6458709,24.0,0.05,0.025547143268177596,73.0,12.0
6459326,15.0,0.05,0.02023115293001877,73.0,12.0
6459668,6.0,0.05,0.022551200615570827,73.0,12.0
6460243,15.0,0.05,0.02626454040162369,73.0,12.0
6460942,18.0,0.05,0.0570085188453751,73.0,12.0
6461538,15.0,0.05,0.033123599541929845,73.0,12.0
6462034,8.0,0.05,0.05097253606354277,73.0,12.0
6462713,17.0,0.05,0.11337433792376782,73.0,12.0
6463426,16.0,0.05,0.05812501711927857,73.0,12.0
6463809,8.0,0.05,0.15847156306942148,73.0,12.0
6464483,14.0,0.05,0.1295891933370426,73.0,12.0
6465091,14.0,0.05,0.06313897802886602,73.0,12.0
6465690,13.0,0.05,0.1250611893925816,73.0,12.0
6466204,12.0,0.05,0.07169647547925706,73.0,12.0
6466669,9.0,0.05,0.07366205570407403,73.0,12.0
6467151,10.0,0.05,0.03660245246719569,73.0,12.0
6467907,18.0,0.05,0.0334725898109061,73.0,12.0
6468592,16.0,0.05,0.03215895520730151,73.0,12.0
6469294,17.0,0.05,0.027514502873104488,73.0,12.0
6469711,8.0,0.05,0.032590762635943696,73.0,12.0
6470615,20.0,0.05,0.025190474986782774,73.0,12.0
6471244,16.0,0.05,0.031725885130014196,73.0,12.0
6471940,16.0,0.05,0.031668949138972606,73.0,12.0
6472798,23.0,0.05,0.04901142682187086,73.0,12.0
6473460,16.0,0.05,0.04723608043383468,73.0,12.0
6474138,17.0,0.05,0.02909171970506363,73.0,12.0
6474934,17.0,0.05,0.04264402418308447,73.0,12.0
6475590,14.0,0.05,0.08518156273256443,73.0,12.0
6476135,10.0,0.05,0.02644945596694015,73.0,12.0
6476594,9.0,0.05,0.02994031083729604,73.0,12.0
6477293,16.0,0.05,0.026716493461281063,73.0,12.0
6477905,15.0,0.05,0.03351319876189033,73.0,12.0
6478521,15.0,0.05,0.10342432167260097,73.0,12.0
6479282,19.0,0.05,0.05576723072383749,73.0,12.0
6479851,12.0,0.05,0.061257328260952315,73.0,12.0
6480730,39.0,0.05,0.0362304315764711,73.0,12.0
6481294,13.0,0.05,0.025639713748444058,73.0,12.0
6481880,10.0,0.05,0.027822054964043712,73.0,12.0
6482415,11.0,0.05,0.04287403667303942,73.0,12.0
6483372,27.0,0.05,0.028862757976537094,73.0,12.0
6484263,45.0,0.05,0.037393291974690795,73.0,12.0
6485132,20.0,0.05,0.027235964321733072,73.0,12.0
6485993,22.0,0.05,0.044095683648871876,73.0,12.0
6486822,19.0,0.05,0.033240696458046996,73.0,12.0
6487515,17.0,0.05,0.029731562990975173,73.0,12.0
6488651,22.0,0.05,0.029204657218504276,73.0,12.0
6489035,8.0,0.05,0.0317715806789541,73.0,12.0
6489660,16.0,0.05,0.028570125804831967,73.0,12.0
6490286,15.0,0.05,0.027891307775595574,73.0,12.0
